投票日,告示日,選挙名,都道府県,detail_url,定数,候補者数,執行理由,有権者数,投票率,前回投票率,得票数,氏名,年齢,性別,党派,新旧,主な肩書き,elected
2022-02-06,2022-02-01,ときがわ町議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/hG3MiC/M?S=lcqdt0lbsek0k,11,12,任期満了,"9,452",54.75%,,335,山中 博子,66,女,無所属,現,無職,True
2022-02-06,2022-02-01,ときがわ町議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/hG3MiC/M?S=lcqdt0lbsek0k,11,12,任期満了,"9,452",54.75%,,324,神山 俊,35,男,無所属,現,自営業,True
2022-02-06,2022-02-01,ときがわ町議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/hG3MiC/M?S=lcqdt0lbsek0k,11,12,任期満了,"9,452",54.75%,,320,田中 紀吉,66,男,無所属,現,会社役員,True
2022-02-06,2022-02-01,ときがわ町議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/hG3MiC/M?S=lcqdt0lbsek0k,11,12,任期満了,"9,452",54.75%,,302,長島 金作,74,男,無所属,現,議員,True
2022-02-06,2022-02-01,ときがわ町議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/hG3MiC/M?S=lcqdt0lbsek0k,11,12,任期満了,"9,452",54.75%,,227,岡野 茂,71,男,無所属,現,農林業,False
2022-02-06,2022-02-01,日野町長選挙,鳥取県,https://seijiyama.jp/area/card/3624/bfj9Ag/M?S=lcqdt0lbsdq0k,1,2,任期満了,"2,639",73.06%,77.49%,1033,さこ田 淳一,65,男,無所属,現,日野町長,True
2022-02-06,2022-02-01,日野町長選挙,鳥取県,https://seijiyama.jp/area/card/3624/bfj9Ag/M?S=lcqdt0lbsdq0k,1,2,任期満了,"2,639",73.06%,77.49%,859,山形 克彦,69,男,無所属,新,農業、元町議,False
2022-02-06,2022-01-30,岐阜市長選挙,岐阜県,https://seijiyama.jp/area/card/3624/g7tBIA/M?S=lcqdt0lbsdp0k,1,4,任期満了,"334,287",24.82%,36.35%,71436,柴橋 正直,42,男,無所属（自民、立憲、公明、国民推薦）,現,岐阜市長,True
2022-02-06,2022-01-30,岐阜市長選挙,岐阜県,https://seijiyama.jp/area/card/3624/g7tBIA/M?S=lcqdt0lbsdp0k,1,4,任期満了,"334,287",24.82%,36.35%,6449,丹原 美穂,67,女,無所属,新,無職,False
2022-02-06,2022-01-30,岐阜市長選挙,岐阜県,https://seijiyama.jp/area/card/3624/g7tBIA/M?S=lcqdt0lbsdp0k,1,4,任期満了,"334,287",24.82%,36.35%,2781,黒岩 潤,41,男,無所属,新,会社経営,False
2022-02-06,2022-01-30,岐阜市長選挙,岐阜県,https://seijiyama.jp/area/card/3624/g7tBIA/M?S=lcqdt0lbsdp0k,1,4,任期満了,"334,287",24.82%,36.35%,1107,中根 理記,73,男,無所属,新,尺八演奏家,False
2022-02-06,2022-01-30,滑川市長選挙,富山県,https://seijiyama.jp/area/card/3624/0JEXFB/M?S=lcqdt0lbsdn0k,1,2,任期満了,"27,505",55.53%,55.12%,8432,水野 達夫,58,男,無所属,新,無職、元市議,True
2022-02-06,2022-01-30,滑川市長選挙,富山県,https://seijiyama.jp/area/card/3624/0JEXFB/M?S=lcqdt0lbsdn0k,1,2,任期満了,"27,505",55.53%,55.12%,6719,上田 昌孝,78,男,無所属,現,滑川市長,False
2022-02-06,2022-01-30,水俣市長選挙,熊本県,https://seijiyama.jp/area/card/3624/hHtp5A/M?S=lcqdt0lbsdl0k,1,2,任期満了,"19,941",57.11%,65.52%,7312,高岡 利治,63,男,無所属（自民、公明推薦）,現,水俣市長,True
2022-02-06,2022-01-30,水俣市長選挙,熊本県,https://seijiyama.jp/area/card/3624/hHtp5A/M?S=lcqdt0lbsdl0k,1,2,任期満了,"19,941",57.11%,65.52%,3953,田代 久子,63,女,無所属,新,無職,False
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,1227,西村 好高,45,男,無所属,現,測量登記事務所代表,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,901,村山 好明,64,男,無所属,新,団体職員,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,842,小中 昭,69,男,無所属,現,農業,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,827,木戸 徳吉,69,男,公明,現,南丹市議会議員,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,799,八木 信樹,44,男,無所属,現,会社役員,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,791,塩貝 孝之,50,男,無所属,現,市議会議員,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,778,前田 義明,57,男,無所属,現,会社員,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,767,河野 啓介,58,男,共産,新,党専従職員,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,766.096,谷尻 昌史,54,男,無所属,現,佐井忠本店店主,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,766,吉田 尋子,62,女,無所属,現,自営業 学習塾経営,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,765,下間 康広,47,男,無所属,新,農業,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,676,山下 秋則,65,男,無所属,現,行政書士,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,674,平田 聖治,64,男,公明,現,南丹市議会議員,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,646,仲村 学,53,男,無所属,現,南丹市議会議員,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,639,小林 毅,67,男,共産,新,政党役員,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,630.903,谷尻 宣雄,69,男,無所属,現,建築会社員,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,625,堤 博明,50,男,無所属,新,農業,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,576,樋口 浩之,48,男,無所属,新,自営業（建築設計）,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,539,木村 裕,68,男,無所属,現,農業,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,527,若井 睦巳,61,男,無所属,新,農業,True
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,526,平野 清久,66,男,無所属,現,南丹市議会議員,False
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,473,麻田 育良,71,男,共産,現,農業,False
2022-02-06,2022-01-30,南丹市議会議員選挙,京都府,https://seijiyama.jp/area/card/3624/CFrhCj/M?S=lcqdt0lbscq0k,20,23,任期満了,"26,216",62.49%,63.34%,437,広瀬 孝人,72,男,無所属,現,南丹市議会議員,False
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,2023,恒吉 太吾,45,男,無所属,現,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,1381,高田 チヨ子,70,女,公明,現,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,1260.954,東 勝義,61,男,無所属,現,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,1225,田中 健一,60,男,無所属,元,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,1204,西森 三義,67,男,無所属,現,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,1190,新川床 金春,61,男,無所属,現,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,1101,中村 昭二,68,男,無所属,新,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,1043,福永 徳郎,73,男,無所属,現,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,1031,松下 知恵,59,女,幸福実現党,新,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,1009,新宮領 実,68,男,無所属,現,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,1005,前原 五男,74,男,無所属,現,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,995,前之園 正和,71,男,共産,現,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,920,下川床 泉,62,男,無所属,現,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,873.045,東 伸行,71,男,無所属,現,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,864.513,吉村 重則,69,男,共産,現,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,844,西田 義哲,48,男,無所属,現,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,808,井元 伸明,72,男,無所属,現,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,785,山本 敏勝,63,男,無所属,現,,True
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,711,内田 満秀,69,男,無所属,新,,False
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,708,高橋 三樹,75,男,無所属,現,,False
2022-02-06,2022-01-30,指宿市議会議員選挙,鹿児島県,https://seijiyama.jp/area/card/3624/2bwqH8/M?S=lcqdt0lbsbt0k,18,21,任期満了,"33,086",66.31%,66.87%,511.486,坂元 茂教,55,男,無所属,元,,False
2022-02-06,2022-01-30,指宿市長選挙,鹿児島県,https://seijiyama.jp/area/card/3624/972IGC/M?S=lcqdt0lbsbs0k,1,4,任期満了,"33,086",66.32%,66.88%,11618,打越 明司,63,男,無所属,新,元衆院議員,True
2022-02-06,2022-01-30,指宿市長選挙,鹿児島県,https://seijiyama.jp/area/card/3624/972IGC/M?S=lcqdt0lbsbs0k,1,4,任期満了,"33,086",66.32%,66.88%,6316,豊留 悦男,71,男,無所属,現,指宿市長,False
2022-02-06,2022-01-30,指宿市長選挙,鹿児島県,https://seijiyama.jp/area/card/3624/972IGC/M?S=lcqdt0lbsbs0k,1,4,任期満了,"33,086",66.32%,66.88%,3642,米倉 由晋,42,男,無所属,新,会社経営,False
2022-02-06,2022-01-30,指宿市長選挙,鹿児島県,https://seijiyama.jp/area/card/3624/972IGC/M?S=lcqdt0lbsbs0k,1,4,任期満了,"33,086",66.32%,66.88%,179,武田 信弘,67,男,無所属,新,元高校教諭,False
2022-02-06,2022-01-30,川口市長選挙,埼玉県,https://seijiyama.jp/area/card/3624/9KO94g/M?S=lcqdt0lbsam0k,1,2,任期満了,"479,682",21.67%,22.29%,80555,奥ノ木 信夫,70,男,無所属（自民、公明推薦）,現,川口市長,True
2022-02-06,2022-01-30,川口市長選挙,埼玉県,https://seijiyama.jp/area/card/3624/9KO94g/M?S=lcqdt0lbsam0k,1,2,任期満了,"479,682",21.67%,22.29%,20086,宮川 直輝,48,男,無所属,新,建設会社代表取締役,False
2022-02-06,2022-02-01,境町長選挙,茨城県,https://seijiyama.jp/area/card/3624/7AwzA7/M?S=lcqdt0lbsfn0k,1,1,任期満了,"20,224",,49.94%,,橋本 正裕,46,男,無所属（公明推薦）,現,境綜合観光株式会社専務取締役、境町長,True
2022-02-06,2022-02-01,ときがわ町長選挙,埼玉県,https://seijiyama.jp/area/card/3624/JEJmK8/M?S=lcqdt0lbsdt0k,1,1,任期満了,"9,520",,,,渡辺 一美,68,男,無所属,現,ときがわ町長,True
2022-02-06,2022-02-01,王滝村長選挙,長野県,https://seijiyama.jp/area/card/3624/jj9Qg0/M?S=lcqdt0lbsbl0k,1,1,任期満了,651,,,,越原 道広,60,男,無所属,新,無職、元副町長,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,堀井 克見,71,男,無所属,現,無職,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,佐藤 義久,77,男,無所属,現,商業,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,鈴木 司,67,男,無所属,新,無職,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,戸田 俊樹,76,男,無所属,現,農業,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,藤原 仁美,55,女,無所属,現,美容師,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,鈴木 壮二,53,男,無所属,現,自営業,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,小林 悟,70,男,無所属,現,昭和電気工業（株）代表取締役会長,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,鐙 仁志,74,男,無所属,現,米穀業,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,西村 武,79,男,無所属,現,不動産賃貸業,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,藤原 典男,70,男,共産,現,政党役員,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,菅原 秀雄,66,男,無所属,現,農業,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,石井 和人,52,男,無所属,新,会社経営,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,伊勢 潤,45,男,無所属,新,高齢者福祉施設准看護師,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,菅原 理恵子,66,女,公明,現,市議会議員,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,中川 光博,68,男,無所属,現,無職,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,菅原 龍太郎,69,男,無所属,現,農業,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,沢井 昭二郎,75,男,無所属,現,農業,True
2022-02-06,2022-01-30,潟上市議会議員選挙,秋田県,https://seijiyama.jp/area/card/3624/J9EtGH/M?S=lcqdt0lbsct0k,18,18,任期満了,"27,967",,57.31%,,佐藤 敏雄,49,男,無所属,現,美容師,True
2022-02-06,2022-01-30,高萩市長選挙,茨城県,https://seijiyama.jp/area/card/3624/CGuB8g/M?S=lcqdt0lbsfk0k,1,1,任期満了,"23,894",,56.55%,,大部 勝規,63,男,無所属,現,高萩市長,True
2022-01-30,2022-01-25,三宅村議会議員補欠選挙,東京都,https://seijiyama.jp/area/card/3624/9Jan0I/M?S=lcqdt0lcsbr0k,2,3,辞職,"2,041",63.94%,77.17%,660,曽我部 宏一,64,男,無所属,新,無職,True
2022-01-30,2022-01-25,三宅村議会議員補欠選挙,東京都,https://seijiyama.jp/area/card/3624/9Jan0I/M?S=lcqdt0lcsbr0k,2,3,辞職,"2,041",63.94%,77.17%,416,佐久間 正文,72,男,無所属,元,無職,True
2022-01-30,2022-01-25,三宅村議会議員補欠選挙,東京都,https://seijiyama.jp/area/card/3624/9Jan0I/M?S=lcqdt0lcsbr0k,2,3,辞職,"2,041",63.94%,77.17%,186,島崎 広光,76,男,無所属,新,無職,False
2022-01-30,2022-01-23,本庄市議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/AKNg3i/M?S=lcqdt0lbrik0k,21,24,任期満了,"64,021",47.99%,46.57%,2044,栗田 弘志,60,男,公明,新,無職,True
2022-01-30,2022-01-23,本庄市議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/AKNg3i/M?S=lcqdt0lbrik0k,21,24,任期満了,"64,021",47.99%,46.57%,2044,山田 康博,54,男,無所属,現,市議会議員,True
2022-01-30,2022-01-23,本庄市議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/AKNg3i/M?S=lcqdt0lbrik0k,21,24,任期満了,"64,021",47.99%,46.57%,1837,高橋 和美,72,女,無所属,現,市議会議員,True
2022-01-30,2022-01-23,本庄市議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/AKNg3i/M?S=lcqdt0lbrik0k,21,24,任期満了,"64,021",47.99%,46.57%,1747,内田 英亮,33,男,無所属,現,市議会議員,True
2022-01-30,2022-01-23,本庄市議会議員選挙,埼玉県,https://seijiyama.jp/area/card/3624/AKNg3i/M?S=lcqdt0lbrik0k,21,24,任期満了,"64,021",47.99%,46.57%,1724,清水 静子,55,女,公明,現,市議会議員,True
