"地域コード","都道府県","市区町村","地域","投票日","選挙名","議会議員","首長","補欠選挙","再選挙","政令指定都市","候補者数","年齢中央値","年齢最小値","年齢平均値","X65歳以上割合","新人割合","女性割合","自民公明割合","共産社民割合","無所属割合"
"R23238","愛知県","長久手市","中部",2015-08-30,"長久手市長選挙",0,1,0,0,0,2,69,69,69,1,0,0,1,0,0
"R23238","愛知県","長久手市","中部",2019-04-21,"長久手市議会議員選挙",1,0,0,0,0,18,56.5,39,55.8888888888889,0.333333333333333,0.222222222222222,0.388888888888889,0.111111111111111,0.0555555555555556,0.833333333333333
"R23238","愛知県","長久手市","中部",2019-08-25,"長久手市議会議員補欠選挙",1,0,1,0,0,3,47,47,47,0,1,0,0,0,1
"R23238","愛知県","長久手市","中部",2019-08-25,"長久手市長選挙",0,1,0,0,0,3,73,73,73,1,0,0,1,0,0
"R23302","愛知県","東郷町","中部",2014-08-24,"東郷町議会議員補欠選挙",1,0,1,0,0,4,54,36,49,0,1,0.666666666666667,0,0.333333333333333,0.666666666666667
"R23302","愛知県","東郷町","中部",2014-08-24,"東郷町長選挙",0,1,0,0,0,3,74,74,74,1,0,0,0,0,1
"R23302","愛知県","東郷町","中部",2015-04-26,"東郷町議会議員選挙",1,0,0,0,0,19,62,29,58.9375,0.4375,0.3125,0.3125,0.0625,0.0625,0.75
"R23302","愛知県","東郷町","中部",2018-05-20,"東郷町長選挙",0,1,0,0,0,2,51,51,51,0,1,0,0,0,1
"R23302","愛知県","東郷町","中部",2019-04-21,"東郷町議会議員選挙",1,0,0,0,0,24,61,33,59.1875,0.3125,0.3125,0.1875,0.0625,0.0625,0.75
"R23342","愛知県","豊山町","中部",2013-07-21,"豊山町長選挙",0,1,0,0,0,2,70,70,70,1,0,0,0,0,1
"R23342","愛知県","豊山町","中部",2015-04-26,"豊山町議会議員選挙",1,0,0,0,0,11,62.5,28,59.2,0.4,0.4,0.2,0.1,0.1,0.8
"R23342","愛知県","豊山町","中部",2016-11-20,"豊山町議会議員補欠選挙",1,0,1,0,0,1,47,47,47,0,1,0,0,0,1
"R23342","愛知県","豊山町","中部",2016-11-20,"豊山町長選挙",0,1,0,0,0,1,51,51,51,0,1,0,0,0,1
"R23342","愛知県","豊山町","中部",2019-04-21,"豊山町議会議員選挙",1,0,0,0,0,15,59.5,32,56.1,0.3,0.3,0.2,0.1,0.1,0.7
"R23342","愛知県","豊山町","中部",2020-11-01,"豊山町長選挙",0,1,0,0,0,3,69,69,69,1,1,0,0,0,1
"R23361","愛知県","大口町","中部",2013-10-27,"大口町長選挙",0,1,0,0,0,2,59,59,59,0,1,0,0,0,1
"R23361","愛知県","大口町","中部",2015-04-26,"大口町議会議員選挙",1,0,0,0,0,16,67,53,65.0666666666667,0.6,0.266666666666667,0.0666666666666667,0.0666666666666667,0.133333333333333,0.8
"R23361","愛知県","大口町","中部",2017-10-22,"大口町議会議員補欠選挙",1,0,1,0,0,2,42,42,42,0,1,0,0,0,1
"R23361","愛知県","大口町","中部",2017-10-22,"大口町長選挙",0,1,0,0,0,3,63,63,63,0,0,0,0,0,1
"R23361","愛知県","大口町","中部",2019-04-21,"大口町議会議員選挙",1,0,0,0,0,16,70,43,66.2,0.6,0.133333333333333,0.0666666666666667,0.0666666666666667,0.133333333333333,0.8
"R23361","愛知県","大口町","中部",2021-10-24,"大口町議会議員補欠選挙",1,0,1,0,0,1,70,70,70,1,1,0.0666666666666667,0,0,1
"R23361","愛知県","大口町","中部",2021-10-24,"大口町長選挙",0,1,0,0,0,1,67,67,67,1,0,0,0,0,1
"R23362","愛知県","扶桑町","中部",2012-04-22,"扶桑町議会議員選挙",1,0,0,0,0,18,63,30,61.8125,0.375,0.5625,0.1875,0.0625,0.125,0.75
"R23362","愛知県","扶桑町","中部",2012-08-26,"扶桑町長選挙",0,1,0,0,0,2,79,79,79,1,0,0,0,0,1
"R23362","愛知県","扶桑町","中部",2016-04-24,"扶桑町議会議員選挙",1,0,0,0,0,20,65.5,34,62.375,0.5625,0.375,0.125,0.0625,0.125,0.75
"R23362","愛知県","扶桑町","中部",2016-04-24,"扶桑町長選挙",0,1,0,0,0,2,62,62,62,0,1,0,0,0,1
"R23362","愛知県","扶桑町","中部",2020-04-26,"扶桑町議会議員選挙",1,0,0,0,0,16,64.25,32,62.09375,0.46875,0.25,0.125,0.0625,0.125,0.8125
"R23362","愛知県","扶桑町","中部",2020-04-26,"扶桑町長選挙",0,1,0,0,0,2,59,59,59,0,1,0,0,0,1
"R23424","愛知県","大治町","中部",2013-08-04,"大治町議会議員補欠選挙",1,0,1,0,0,5,53,43,53,0,1,0,0,0,1
"R23424","愛知県","大治町","中部",2013-08-04,"大治町長選挙",0,1,0,0,0,3,55,55,55,0,1,0,0,0,1
"R23424","愛知県","大治町","中部",2015-04-26,"大治町議会議員選挙",1,0,0,0,0,12,58.5,45,56.75,0.333333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,0.75
"R23424","愛知県","大治町","中部",2017-07-23,"大治町長選挙",0,1,0,0,0,1,59,59,59,0,0,0,0,0,1
"R23424","愛知県","大治町","中部",2019-04-21,"大治町議会議員選挙",1,0,0,0,0,15,54,34,55.4166666666667,0.166666666666667,0.25,0.166666666666667,0.166666666666667,0.0833333333333333,0.75
"R23424","愛知県","大治町","中部",2021-07-18,"大治町議会議員補欠選挙",1,0,1,0,0,1,52,52,52,0,1,0.125,0,0,1
"R23424","愛知県","大治町","中部",2021-07-18,"大治町長選挙",0,1,0,0,0,1,63,63,63,0,0,0,0,0,1
"R23425","愛知県","蟹江町","中部",2013-03-24,"蟹江町議会議員補欠選挙",1,0,1,0,0,3,54,54,54,0,1,0,0,0,1
"R23425","愛知県","蟹江町","中部",2013-03-24,"蟹江町長選挙",0,1,0,0,0,1,61,61,61,0,0,0,0,0,1
"R23425","愛知県","蟹江町","中部",2015-04-26,"蟹江町議会議員選挙",1,0,0,0,0,17,62.5,39,59.7857142857143,0.357142857142857,0.214285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.785714285714286
"R23425","愛知県","蟹江町","中部",2017-03-26,"蟹江町長選挙",0,1,0,0,0,2,65,65,65,1,0,0,0,0,1
"R23425","愛知県","蟹江町","中部",2019-04-21,"蟹江町議会議員選挙",1,0,0,0,0,16,64.5,43,62.6428571428571,0.5,0.0714285714285714,0.142857142857143,0.0714285714285714,0.0714285714285714,0.785714285714286
"R23425","愛知県","蟹江町","中部",2021-03-28,"蟹江町議会議員補欠選挙",1,0,1,0,0,2,37,37,37,0,1,0,0,0,1
"R23425","愛知県","蟹江町","中部",2021-03-28,"蟹江町長選挙",0,1,0,0,0,2,69,69,69,1,0,0,0,0,1
"R23427","愛知県","飛島村","中部",2012-03-25,"飛島村議会議員補欠選挙",1,0,1,0,0,2,57,57,57,0,1,0,0,0,1
"R23427","愛知県","飛島村","中部",2012-03-25,"飛島村長選挙",0,1,0,0,0,3,64,64,64,0,0,0,0,0,1
"R23427","愛知県","飛島村","中部",2015-04-26,"飛島村議会議員選挙",1,0,0,0,0,13,60.5,51,60.6,0.3,0.2,0,0,0.1,0.9
"R23427","愛知県","飛島村","中部",2016-03-27,"飛島村長選挙",0,1,0,0,0,1,68,68,68,1,0,0,0,0,1
"R23427","愛知県","飛島村","中部",2019-04-21,"飛島村議会議員選挙",1,0,0,0,0,11,62.5,45,61,0.4,0.2,0,0,0.1,0.8
"R23427","愛知県","飛島村","中部",2020-03-29,"飛島村議会議員補欠選挙",1,0,1,0,0,1,57,57,57,0,1,1,0,0,1
"R23427","愛知県","飛島村","中部",2020-03-29,"飛島村長選挙",0,1,0,0,0,2,62,62,62,0,1,0,0,0,1
"R23441","愛知県","阿久比町","中部",2014-11-30,"阿久比町長選挙",0,1,0,0,0,2,60,60,60,0,0,0,0,0,1
"R23441","愛知県","阿久比町","中部",2015-04-26,"阿久比町議会議員選挙",1,0,0,0,0,16,65,51,64.5714285714286,0.5,0.428571428571429,0.142857142857143,0.0714285714285714,0.0714285714285714,0.857142857142857
"R23441","愛知県","阿久比町","中部",2017-10-15,"阿久比町議会議員補欠選挙",1,0,1,0,0,5,56,50,57,0.333333333333333,0.666666666666667,0.142857142857143,0,0,1
"R23441","愛知県","阿久比町","中部",2018-11-25,"阿久比町長選挙",0,1,0,0,0,2,64,64,64,0,0,0,0,0,1
"R23441","愛知県","阿久比町","中部",2019-04-21,"阿久比町議会議員選挙",1,0,0,0,0,16,66,52,64.5714285714286,0.571428571428571,0.214285714285714,0.142857142857143,0.0714285714285714,0.0714285714285714,0.857142857142857
"R23442","愛知県","東浦町","中部",2015-04-26,"東浦町議会議員選挙",1,0,0,0,0,18,59,32,57.25,0.25,0.5625,0.4375,0.125,0.125,0.6875
"R23442","愛知県","東浦町","中部",2015-08-02,"東浦町長選挙",0,1,0,0,0,1,55,55,55,0,0,0,0,0,1
"R23442","愛知県","東浦町","中部",2019-04-21,"東浦町議会議員選挙",1,0,0,0,0,23,62.5,36,59.4375,0.375,0.25,0.4375,0.125,0.0625,0.8125
"R23442","愛知県","東浦町","中部",2019-07-21,"東浦町長選挙",0,1,0,0,0,1,59,59,59,0,0,0,0,0,1
"R23445","愛知県","南知多町","中部",2013-06-23,"南知多町議会議員選挙",1,0,0,0,0,13,57,46,59.25,0.25,0.333333333333333,0.25,0,0.0833333333333333,0.916666666666667
"R23445","愛知県","南知多町","中部",2014-12-28,"南知多町長選挙",0,1,0,0,0,2,62,62,62,0,0,0,0,0,1
"R23445","愛知県","南知多町","中部",2017-06-25,"南知多町議会議員選挙",1,0,0,0,0,15,61.5,37,61.0833333333333,0.333333333333333,0.583333333333333,0,0,0.0833333333333333,0.916666666666667
"R23445","愛知県","南知多町","中部",2018-12-23,"南知多町長選挙",0,1,0,0,0,2,66,66,66,1,0,0,0,0,1
"R23445","愛知県","南知多町","中部",2021-06-20,"南知多町議会議員選挙",1,0,0,0,0,12,67,41,66.4166666666667,0.75,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.916666666666667
"R23446","愛知県","美浜町","中部",2015-04-26,"美浜町議会議員選挙",1,0,0,0,0,18,62.5,47,61.4285714285714,0.428571428571429,0.285714285714286,0.0714285714285714,0,0.142857142857143,0.857142857142857
"R23446","愛知県","美浜町","中部",2015-04-26,"美浜町長選挙",0,1,0,0,0,2,61,61,61,0,1,0,0,0,1
"R23446","愛知県","美浜町","中部",2019-04-21,"美浜町議会議員選挙",1,0,0,0,0,16,60,51,61.2142857142857,0.357142857142857,0.214285714285714,0.142857142857143,0,0.142857142857143,0.857142857142857
"R23446","愛知県","美浜町","中部",2019-04-21,"美浜町長選挙",0,1,0,0,0,2,80,80,80,1,0,0,0,0,1
"R23447","愛知県","武豊町","中部",2013-04-21,"武豊町長選挙",0,1,0,0,0,1,65,65,65,1,0,0,0,0,1
"R23447","愛知県","武豊町","中部",2015-04-26,"武豊町議会議員選挙",1,0,0,0,0,18,58.5,44,57.375,0.1875,0.25,0.125,0.125,0.0625,0.8125
"R23447","愛知県","武豊町","中部",2017-04-23,"武豊町長選挙",0,1,0,0,0,1,69,69,69,1,0,0,0,0,1
"R23447","愛知県","武豊町","中部",2019-04-21,"武豊町議会議員選挙",1,0,0,0,0,17,60,48,60.8125,0.375,0.125,0.1875,0.125,0.125,0.75
"R23447","愛知県","武豊町","中部",2021-04-18,"武豊町長選挙",0,1,0,0,0,1,73,73,73,1,0,0,0,0,1
"R23501","愛知県","幸田町","中部",2014-08-03,"幸田町長選挙",0,1,0,0,0,1,65,65,65,1,0,0,0,0,1
"R23501","愛知県","幸田町","中部",2015-04-26,"幸田町議会議員選挙",1,0,0,0,0,16,68,60,67.5625,0.8125,0.25,0.125,0.0625,0.0625,0.875
"R23501","愛知県","幸田町","中部",2018-05-27,"幸田町議会議員補欠選挙",1,0,1,0,0,1,75,75,75,1,0,0,0,0,1
"R23501","愛知県","幸田町","中部",2018-05-27,"幸田町長選挙",0,1,0,0,0,1,61,61,61,0,1,0,0,0,1
"R23501","愛知県","幸田町","中部",2019-04-21,"幸田町議会議員選挙",1,0,0,0,0,15,68,49,67.2,0.866666666666667,0.533333333333333,0.133333333333333,0.0666666666666667,0.0666666666666667,0.866666666666667
"R23561","愛知県","設楽町","中部",2013-10-20,"設楽町長選挙",0,1,0,0,0,3,63,63,63,0,0,0,0,0,1
"R23561","愛知県","設楽町","中部",2015-04-26,"設楽町議会議員選挙",1,0,0,0,0,12,66,54,65.5,0.833333333333333,0.166666666666667,0.115238095238095,0,0.0833333333333333,0.916666666666667
"R23561","愛知県","設楽町","中部",2017-10-15,"設楽町議会議員補欠選挙",1,0,1,0,0,2,62,62,62,0,1,0,0,0,1
"R23561","愛知県","設楽町","中部",2017-10-15,"設楽町長選挙",0,1,0,0,0,2,67,67,67,1,0,0,0,0,1
"R23561","愛知県","設楽町","中部",2019-04-21,"設楽町議会議員選挙",1,0,0,0,0,12,69.5,51,65.9166666666667,0.666666666666667,0.166666666666667,0.075,0,0.0833333333333333,0.916666666666667
"R23561","愛知県","設楽町","中部",2021-10-17,"設楽町議会議員補欠選挙",1,0,1,0,0,2,60,49,60,0.5,1,0.5,0,0,1
"R23561","愛知県","設楽町","中部",2021-10-17,"設楽町長選挙",0,1,0,0,0,4,61,61,61,0,1,0,0,0,1
"R23562","愛知県","東栄町","中部",2015-04-26,"東栄町議会議員選挙",1,0,0,0,0,12,66.5,57,65.6,0.7,0.4,0.1,0,0,1
"R23562","愛知県","東栄町","中部",2015-04-26,"東栄町長選挙",0,1,0,0,0,2,57,57,57,0,1,0,0,0,1
"R23562","愛知県","東栄町","中部",2019-04-21,"東栄町議会議員選挙",1,0,0,0,0,9,65,35,62.375,0.5,0.25,0.25,0,0.125,0.875
"R23562","愛知県","東栄町","中部",2019-04-21,"東栄町長選挙",0,1,0,0,0,2,61,61,61,0,0,0,0,0,1
"R23562","愛知県","東栄町","中部",2021-08-08,"東栄町長選挙",0,1,0,0,0,2,63,63,63,0,0,0,0,0,1
"R23563","愛知県","豊根村","中部",2015-02-01,"豊根村長選挙",0,1,0,0,0,2,64,64,64,0,0,0,0,0,1
"R23563","愛知県","豊根村","中部",2015-04-26,"豊根村議会議員選挙",1,0,0,0,0,10,64,60,64.875,0.375,0.375,0,0,0,1
"R23563","愛知県","豊根村","中部",2019-03-24,"豊根村議会議員選挙",1,0,0,0,0,8,67.5,64,68.625,0.875,0.125,0,0,0,1
"R23563","愛知県","豊根村","中部",2019-03-24,"豊根村長選挙",0,1,0,0,0,1,68,68,68,1,0,0,0,0,1
"R24201","三重県","津市","近畿",2014-01-26,"津市議会議員選挙",1,0,0,0,0,40,59.5,35,57.4166666666667,0.305555555555556,0.166666666666667,0.166666666666667,0.194444444444444,0.111111111111111,0.694444444444444
"R24201","三重県","津市","近畿",2015-04-26,"津市長選挙",0,1,0,0,0,1,53,53,53,0,0,0,0,0,1
"R24201","三重県","津市","近畿",2018-01-28,"津市議会議員選挙",1,0,0,0,0,40,63,30,58.6470588235294,0.352941176470588,0.147058823529412,0.205882352941176,0.264705882352941,0.117647058823529,0.588235294117647
"R24201","三重県","津市","近畿",2019-04-21,"津市議会議員補欠選挙",1,0,1,0,0,8,54,49,54,0,1,0.5,0,0,1
"R24201","三重県","津市","近畿",2019-04-21,"津市長選挙",0,1,0,0,0,1,57,57,57,0,0,0,0,0,1
"R24202","三重県","四日市市","近畿",2012-11-25,"四日市市長選挙",0,1,0,0,0,3,61,61,61,0,0,0,0,0,1
"R24202","三重県","四日市市","近畿",2015-04-26,"四日市市議会議員選挙",1,0,0,0,0,46,54.5,33,52.9705882352941,0.117647058823529,0.235294117647059,0.0588235294117647,0.235294117647059,0.0882352941176471,0.588235294117647
"R24202","三重県","四日市市","近畿",2016-11-27,"四日市市長選挙",0,1,0,0,0,2,38,38,38,0,1,0,0,0,1
"R24202","三重県","四日市市","近畿",2019-04-21,"四日市市議会議員選挙",1,0,0,0,0,41,56.5,36,55.7647058823529,0.205882352941176,0.176470588235294,0.176470588235294,0.264705882352941,0.0588235294117647,0.647058823529412
"R24202","三重県","四日市市","近畿",2020-11-29,"四日市市長選挙",0,1,0,0,0,1,42,42,42,0,0,0,1,0,0
"R24203","三重県","伊勢市","近畿",2013-10-27,"伊勢市議会議員選挙",1,0,0,0,0,30,59,30,59.1428571428571,0.321428571428571,0.142857142857143,0.0714285714285714,0.142857142857143,0.0714285714285714,0.785714285714286
"R24203","三重県","伊勢市","近畿",2013-10-27,"伊勢市長選挙",0,1,0,0,0,3,37,37,37,0,0,0,0,0,1
"R24203","三重県","伊勢市","近畿",2017-10-29,"伊勢市議会議員選挙",1,0,0,0,0,30,61,34,60.1538461538462,0.346153846153846,0.153846153846154,0.0769230769230769,0.115384615384615,0.0769230769230769,0.807692307692308
"R24203","三重県","伊勢市","近畿",2017-10-29,"伊勢市長選挙",0,1,0,0,0,1,41,41,41,0,0,0,0,0,1
"R24203","三重県","伊勢市","近畿",2021-10-31,"伊勢市議会議員選挙",1,0,0,0,0,25,61,38,60.7083333333333,0.375,0.125,0.0741758241758242,0.125,0.0833333333333333,0.791666666666667
"R24203","三重県","伊勢市","近畿",2021-10-31,"伊勢市長選挙",0,1,0,0,0,1,45,45,45,0,0,0,0,0,1
"R24204","三重県","松阪市","近畿",2013-01-27,"松阪市長選挙",0,1,0,0,0,2,37,37,37,0,0,0,0,0,1
"R24204","三重県","松阪市","近畿",2013-07-21,"松阪市議会議員選挙",1,0,0,0,0,32,60.5,33,58,0.25,0.142857142857143,0.107142857142857,0.107142857142857,0.107142857142857,0.75
"R24204","三重県","松阪市","近畿",2015-10-04,"松阪市議会議員補欠選挙",1,0,1,0,0,8,56,56,56,0,1,0.666666666666667,0.333333333333333,0,0.666666666666667
"R24204","三重県","松阪市","近畿",2015-10-04,"松阪市長選挙",0,1,0,0,0,3,53,53,53,0,1,0,0,0,1
"R24204","三重県","松阪市","近畿",2017-07-23,"松阪市議会議員選挙",1,0,0,0,0,32,58,36,56.9642857142857,0.214285714285714,0.321428571428571,0.178571428571429,0.107142857142857,0.107142857142857,0.785714285714286
"R24204","三重県","松阪市","近畿",2019-09-08,"松阪市長選挙",0,1,0,0,0,2,57,57,57,0,0,0,0,0,1
"R24204","三重県","松阪市","近畿",2021-07-25,"松阪市議会議員選挙",1,0,0,0,0,32,59.5,32,57.1428571428571,0.178571428571429,0.25,0.285714285714286,0.107142857142857,0.0714285714285714,0.821428571428571
"R24205","三重県","桑名市","近畿",2012-12-02,"桑名市議会議員補欠選挙",1,0,1,0,0,4,56,56,56,0,1,1,0,0,1
"R24205","三重県","桑名市","近畿",2012-12-02,"桑名市長選挙",0,1,0,0,0,2,36,36,36,0,1,0,0,0,1
"R24205","三重県","桑名市","近畿",2014-11-16,"桑名市議会議員選挙",1,0,0,0,0,31,59,33,57.3076923076923,0.307692307692308,0.192307692307692,0.192307692307692,0.115384615384615,0.0769230769230769,0.807692307692308
"R24205","三重県","桑名市","近畿",2016-11-27,"桑名市長選挙",0,1,0,0,0,3,40,40,40,0,0,0,0,0,1
"R24205","三重県","桑名市","近畿",2018-12-02,"桑名市議会議員選挙",1,0,0,0,0,39,58,26,56.4615384615385,0.307692307692308,0.423076923076923,0.230769230769231,0.115384615384615,0.0769230769230769,0.807692307692308
"R24205","三重県","桑名市","近畿",2020-11-29,"桑名市長選挙",0,1,0,0,0,3,44,44,44,0,0,0,1,0,0
"R24207","三重県","鈴鹿市","近畿",2015-04-26,"鈴鹿市議会議員選挙",1,0,0,0,0,38,59.5,41,58.28125,0.1875,0.25,0.09375,0.15625,0.09375,0.6875
"R24207","三重県","鈴鹿市","近畿",2015-04-26,"鈴鹿市長選挙",0,1,0,0,0,2,44,44,44,0,0,1,0,0,1
"R24207","三重県","鈴鹿市","近畿",2019-04-21,"鈴鹿市議会議員選挙",1,0,0,0,0,35,58.5,27,56.46875,0.25,0.25,0.0625,0.3125,0.0625,0.5625
"R24207","三重県","鈴鹿市","近畿",2019-04-21,"鈴鹿市長選挙",0,1,0,0,0,1,48,48,48,0,0,1,0,0,1
"R24208","三重県","名張市","近畿",2014-04-06,"名張市長選挙",0,1,0,0,0,2,62,62,62,0,0,0,0,0,1
"R24208","三重県","名張市","近畿",2014-08-24,"名張市議会議員選挙",1,0,0,0,0,24,58.5,38,56.15,0.2,0.2,0.3,0.25,0.1,0.6
"R24208","三重県","名張市","近畿",2018-04-15,"名張市長選挙",0,1,0,0,0,3,66,66,66,1,0,0,0,0,1
"R24208","三重県","名張市","近畿",2018-08-26,"名張市議会議員選挙",1,0,0,0,0,24,60.5,35,58.0555555555556,0.222222222222222,0.166666666666667,0.277777777777778,0.277777777777778,0.0555555555555556,0.666666666666667
"R24209","三重県","尾鷲市","近畿",2013-06-09,"尾鷲市議会議員選挙",1,0,0,0,0,16,62,45,61.0769230769231,0.307692307692308,0.230769230769231,0.0769230769230769,0.0769230769230769,0,0.923076923076923
"R24209","三重県","尾鷲市","近畿",2013-06-09,"尾鷲市長選挙",0,1,0,0,0,2,63,63,63,0,0,0,0,0,1
"R24209","三重県","尾鷲市","近畿",2017-06-11,"尾鷲市議会議員選挙",1,0,0,0,0,18,61,39,60.4615384615385,0.384615384615385,0.384615384615385,0.0769230769230769,0.0769230769230769,0,0.923076923076923
"R24209","三重県","尾鷲市","近畿",2017-06-11,"尾鷲市長選挙",0,1,0,0,0,2,68,68,68,1,1,0,0,0,1
"R24209","三重県","尾鷲市","近畿",2021-06-06,"尾鷲市議会議員選挙",1,0,0,0,0,15,64.5,33,63,0.5,0.4,0.4,0.1,0,0.9
"R24209","三重県","尾鷲市","近畿",2021-06-06,"尾鷲市長選挙",0,1,0,0,0,3,72,72,72,1,0,0,0,0,1
"R24210","三重県","亀山市","近畿",2013-02-03,"亀山市議会議員補欠選挙",1,0,1,0,0,2,45,45,45,0,1,0,0,0,1
"R24210","三重県","亀山市","近畿",2013-02-03,"亀山市長選挙",0,1,0,0,0,1,49,49,49,0,0,0,0,0,1
"R24210","三重県","亀山市","近畿",2014-10-26,"亀山市議会議員選挙",1,0,0,0,0,19,60,28,57.1666666666667,0.388888888888889,0.0555555555555556,0.166666666666667,0.166666666666667,0.111111111111111,0.722222222222222
"R24210","三重県","亀山市","近畿",2017-01-29,"亀山市議会議員補欠選挙",1,0,1,0,0,2,47,47,47,0,0,0,0,0,1
"R24210","三重県","亀山市","近畿",2017-01-29,"亀山市長選挙",0,1,0,0,0,2,53,53,53,0,0,0,0,0,1
