"投票日","選挙名","市区町村","都道府県","議会議員","首長","補欠選挙","再選挙","候補者数","年齢中央値","年齢最小値","年齢平均値","男性数","女性数","新人割合","65歳以上割合","自民公明割合","共産社民割合","無所属割合","データ上候補者数"
"2019/7/21","二戸市議会議員選挙","二戸市","岩手県",1,0,0,0,18,65.5,41,63.0555555555556,17,1,0.222222222222222,0.555555555555556,0.0555555555555556,0.111111111111111,0.833333333333333,18
"2019/7/21","南山城村議会議員補欠選挙","南山城村","京都府",1,0,1,0,3,65.5,65,65.5,2,0,0.5,1,0,0.5,0.5,3
"2019/7/21","可児市議会議員選挙","可児市","岐阜県",1,0,0,0,25,61,39,60.7272727272727,19,3,0.136363636363636,0.363636363636364,0.181818181818182,0.0909090909090909,0.590909090909091,25
"2019/7/21","妙高市議会議員選挙","妙高市","新潟県",1,0,0,0,19,65,48,62.5,NA,NA,0.222222222222222,0.555555555555556,0.0555555555555556,0.111111111111111,0.722222222222222,19
"2019/7/21","守口市長選挙","守口市","大阪府",0,1,0,0,2,56,56,56,1,0,0,0,0,0,1,2
"2019/7/21","小笠原村長選挙","小笠原村","東京都",0,1,0,0,2,70,70,70,1,0,0,1,0,0,1,2
"2019/7/21","平田村議会議員補欠選挙","平田村","福島県",1,0,1,0,1,68,68,68,1,0,0,1,0,0,1,1
"2019/7/21","平田村長選挙","平田村","福島県",0,1,0,0,2,72,72,72,1,0,0,1,0,0,1,2
"2019/7/21","日田市長選挙","日田市","大分県",0,1,0,0,3,60,60,60,1,0,0,0,0,0,1,3
"2019/7/21","明和町議会議員選挙","明和町","群馬県",1,0,0,0,13,65.5,37,62.25,12,0,0.166666666666667,0.583333333333333,0.0833333333333333,0.166666666666667,0.75,13
"2019/7/21","本宮市議会議員選挙","本宮市","福島県",1,0,0,0,20,65.5,36,62.9,19,1,0.2,0.55,0.05,0.05,0.9,20
"2019/7/21","杉戸町議会議員選挙","杉戸町","埼玉県",1,0,0,0,19,57,38,57.8,12,3,0.2,0.333333333333333,0.2,0.2,0.6,19
"2019/7/21","東根市議会議員選挙","東根市","山形県",1,0,0,0,20,62.5,36,60.8888888888889,17,1,0.388888888888889,0.444444444444444,0.111111111111111,0.0555555555555556,0.833333333333333,20
"2019/7/21","東浦町長選挙","東浦町","愛知県",0,1,0,0,1,59,59,59,1,0,0,0,0,0,1,1
"2019/7/21","江差町議会議員選挙","江差町","北海道",1,0,0,0,13,67.5,41,63.5,10,2,0.166666666666667,0.583333333333333,0.0833333333333333,0.166666666666667,0.75,13
"2019/7/21","滝沢市議会議員選挙","滝沢市","岩手県",1,0,0,0,22,65.5,47,65.15,17,3,0.25,0.6,0.1,0.1,0.75,22
"2019/7/21","狭山市長選挙","狭山市","埼玉県",0,1,0,0,2,46,46,46,1,0,0,0,0,0,1,2
"2019/7/21","瑞浪市長選挙","瑞浪市","岐阜県",0,1,0,0,1,65,65,65,1,0,0,1,0,0,1,1
"2019/7/21","白石市議会議員選挙","白石市","宮城県",1,0,0,0,20,67,39,62.0555555555556,18,0,0.222222222222222,0.611111111111111,0.111111111111111,0.0555555555555556,0.833333333333333,20
"2019/7/21","神崎町議会議員選挙","神崎町","千葉県",1,0,0,0,13,66,52,64.8,9,1,0.4,0.6,0,0.1,0.9,13
"2019/7/21","藤里町長選挙","藤里町","秋田県",0,1,0,0,1,62,62,62,1,0,0,0,0,0,1,1
"2019/7/21","越生町議会議員選挙","越生町","埼玉県",1,0,0,0,12,67.5,50,66.2,6,4,0.3,0.8,0.1,0.1,0.8,12
"2019/7/21","関川村議会議員選挙","関川村","新潟県",1,0,0,0,12,64,44,60.8,10,0,0.2,0.4,0,0,1,12
"2019/7/21","雫石町議会議員選挙","雫石町","岩手県",1,0,0,0,20,64,40,63.5,16,0,0.3125,0.5,0,0.125,0.875,20
"2019/7/21","飯豊町議会議員選挙","飯豊町","山形県",1,0,0,0,14,64,46,62.4,10,0,0.5,0.4,0,0,1,14
"2019/7/28","南伊豆町議会議員選挙","南伊豆町","静岡県",1,0,0,0,13,70,48,65.5454545454545,11,0,0.0909090909090909,0.545454545454545,0,0.0909090909090909,0.909090909090909,13
"2019/7/28","原村長選挙","原村","長野県",0,1,0,0,1,67,67,67,1,0,0,1,0,0,1,1
"2019/7/28","琴平町議会議員選挙","琴平町","香川県",1,0,0,0,12,63.5,51,65,9,1,0,0.4,0,0.1,0.9,12
"2019/7/28","築上町議会議員選挙","築上町","福岡県",1,0,0,0,16,63,36,60.5714285714286,12,2,0.285714285714286,0.357142857142857,0,0.0714285714285714,0.928571428571429,16
"2019/7/28","野田村議会議員選挙","野田村","岩手県",1,0,0,0,12,67.5,37,62.75,10,2,0.416666666666667,0.666666666666667,0,0.0833333333333333,0.916666666666667,12
"2019/7/28","長柄町議会議員選挙","長柄町","千葉県",1,0,0,0,12,63.5,48,61.5,10,2,0.25,0.333333333333333,0.0833333333333333,0,0.916666666666667,12
"2019/7/7","みやま市議会議員選挙","みやま市","福岡県",1,0,0,0,17,63,48,61.75,13,3,0.1875,0.5,0.0625,0,0.9375,17
"2019/7/7","勝浦市長選挙","勝浦市","千葉県",0,1,0,0,2,70,70,70,1,0,1,1,0,0,1,2
"2019/7/7","厚木市議会議員選挙","厚木市","神奈川県",1,0,0,0,31,56.5,31,55.3928571428571,21,7,0.214285714285714,0.214285714285714,0.285714285714286,0.0714285714285714,0.571428571428571,31
"2019/7/7","尾花沢市議会議員選挙","尾花沢市","山形県",1,0,0,0,16,58,36,57.0714285714286,11,3,0.214285714285714,0.357142857142857,0.285714285714286,0.0714285714285714,0.642857142857143,16
"2019/7/7","平川市議会議員選挙","平川市","青森県",1,0,0,0,19,64,35,62.75,15,1,0.1875,0.4375,0.0625,0.0625,0.875,19
"2019/7/7","御宿町長選挙","御宿町","千葉県",0,1,0,0,2,71,71,71,1,0,0,1,0,0,1,2
"2019/7/7","徳之島町長選挙","徳之島町","鹿児島県",0,1,0,0,1,59,59,59,1,0,0,0,0,0,1,1
"2019/7/7","白河市議会議員選挙","白河市","福島県",1,0,0,0,29,64.5,32,60.6666666666667,22,2,0.25,0.5,0.0416666666666667,0.0416666666666667,0.916666666666667,29
"2019/7/7","白河市長選挙","白河市","福島県",0,1,0,0,2,69,69,69,1,0,0,1,0,0,1,2
"2019/8/11","井手町議会議員補欠選挙","井手町","京都府",1,0,1,0,1,55,55,55,1,0,1,0,0,0,1,1
"2019/8/11","井手町長選挙","井手町","京都府",0,1,0,0,1,71,71,71,1,0,0,1,0,0,1,1
"2019/8/11","加美町長選挙","加美町","宮城県",0,1,0,0,2,67,67,67,1,0,0,1,0,0,1,2
"2019/8/11","大槌町議会議員選挙","大槌町","岩手県",1,0,0,0,15,60,53,61.1538461538462,12,1,0.153846153846154,0.307692307692308,0,0.0769230769230769,0.923076923076923,15
"2019/8/11","大槌町長選挙","大槌町","岩手県",0,1,0,0,1,63,63,63,1,0,0,0,0,0,1,1
"2019/8/11","大玉村議会議員選挙","大玉村","福島県",1,0,0,0,12,63,35,62.5,9,3,0.25,0.5,0,0.166666666666667,0.833333333333333,12
"2019/8/11","村田町議会議員選挙","村田町","宮城県",1,0,0,0,19,67.5,37,65.9166666666667,12,0,0.25,0.833333333333333,0.0833333333333333,0,0.916666666666667,19
"2019/8/11","村田町長選挙","村田町","宮城県",0,1,0,0,2,57,57,57,1,0,1,0,0,0,1,2
"2019/8/11","色麻町長選挙","色麻町","宮城県",0,1,0,0,1,70,70,70,1,0,0,1,0,0,1,1
"2019/8/11","郡山市議会議員選挙","郡山市","福島県",1,0,0,0,48,64,41,61.5,34,4,0.131578947368421,0.447368421052632,0.105263157894737,0.131578947368421,0.710526315789474,48
"2019/8/11","須賀川市議会議員選挙","須賀川市","福島県",1,0,0,0,24,59,36,57.25,22,2,0.375,0.208333333333333,0.0833333333333333,0.0833333333333333,0.791666666666667,24
"2019/8/16","福島町議会議員選挙","福島町","北海道",1,0,0,0,11,70.5,39,64.7,10,0,0.1,0.7,0.1,0,0.9,11
"2019/8/16","福島町長選挙","福島町","北海道",0,1,0,0,1,63,63,63,1,0,0,0,0,0,1,1
"2019/8/18","上富良野町議会議員選挙","上富良野町","北海道",1,0,0,0,19,62.5,33,58.6428571428571,11,3,0.285714285714286,0.428571428571429,0.214285714285714,0.0714285714285714,0.714285714285714,19
"2019/8/25","中富良野町長選挙","中富良野町","北海道",0,1,0,0,1,53,53,53,1,0,1,0,0,0,1,1
"2019/8/25","九十九里町議会議員選挙","九十九里町","千葉県",1,0,0,0,17,62,38,61,10,4,0.214285714285714,0.428571428571429,0.142857142857143,0.0714285714285714,0.785714285714286,17
"2019/8/25","九十九里町長選挙","九十九里町","千葉県",0,1,0,0,3,73,73,73,1,0,0,1,0,0,1,3
"2019/8/25","仙台市議会議員選挙","仙台市","宮城県",1,0,0,0,69,54,32,52.2181818181818,42,13,0.236363636363636,0.145454545454545,0.509090909090909,0.2,0.127272727272727,69
"2019/8/25","八百津町議会議員選挙","八百津町","岐阜県",1,0,0,0,12,61,50,63.4,9,1,0.4,0.4,0,0.1,0.9,12
"2019/8/25","八街市議会議員選挙","八街市","千葉県",1,0,0,0,21,59,38,59.4,16,4,0.2,0.35,0.2,0.1,0.65,21
"2019/8/25","勝央町長選挙","勝央町","岡山県",0,1,0,0,1,66,66,66,1,0,0,1,0,0,1,1
"2019/8/25","大郷町議会議員選挙","大郷町","宮城県",1,0,0,0,14,65,37,61.9285714285714,13,1,0.142857142857143,0.5,0.0714285714285714,0.0714285714285714,0.857142857142857,14
"2019/8/25","富谷市議会議員選挙","富谷市","宮城県",1,0,0,0,21,62.5,31,57.7777777777778,14,4,0.277777777777778,0.388888888888889,0.111111111111111,0.111111111111111,0.777777777777778,21
"2019/8/25","小川町議会議員選挙","小川町","埼玉県",1,0,0,0,20,61,34,58.8125,14,2,0.3125,0.375,0.125,0.0625,0.8125,20
"2019/8/25","山辺町議会議員選挙","山辺町","山形県",1,0,0,0,14,62.5,45,62.3333333333333,9,3,0.25,0.416666666666667,0,0.0833333333333333,0.916666666666667,14
"2019/8/25","川辺町議会議員選挙","川辺町","岐阜県",1,0,0,0,10,70,54,67.6666666666667,9,0,0.333333333333333,0.777777777777778,0,0,1,10
"2019/8/25","日の出町議会議員選挙","日の出町","東京都",1,0,0,0,15,61,42,60.3571428571429,11,3,0.142857142857143,0.428571428571429,0.142857142857143,0.0714285714285714,0.714285714285714,15
"2019/8/25","松前町議会議員選挙","松前町","愛媛県",1,0,0,0,18,65,35,62.5714285714286,12,2,0.285714285714286,0.5,0.0714285714285714,0,0.928571428571429,18
"2019/8/25","益田市議会議員選挙","益田市","島根県",1,0,0,0,25,63.5,32,60.2272727272727,19,3,0.0909090909090909,0.454545454545455,0.0909090909090909,0.0909090909090909,0.818181818181818,25
"2019/8/25","盛岡市議会議員選挙","盛岡市","岩手県",1,0,0,0,44,61,25,58.2631578947368,31,7,0.210526315789474,0.289473684210526,0.0789473684210526,0.184210526315789,0.657894736842105,44
"2019/8/25","盛岡市長選挙","盛岡市","岩手県",0,1,0,0,3,69,69,69,1,0,0,1,0,0,1,3
"2019/8/25","秦野市議会議員選挙","秦野市","神奈川県",1,0,0,0,28,63.5,41,61.75,20,4,0.208333333333333,0.458333333333333,0.291666666666667,0.0833333333333333,0.583333333333333,28
"2019/8/25","聖籠町議会議員選挙","聖籠町","新潟県",1,0,0,0,16,63,38,59.2857142857143,9,5,0.214285714285714,0.5,0,0.0714285714285714,0.928571428571429,16
"2019/8/25","西粟倉村長選挙","西粟倉村","岡山県",0,1,0,0,2,64,64,64,1,0,0,0,0,0,1,2
"2019/8/25","鏡石町議会議員選挙","鏡石町","福島県",1,0,0,0,13,69,46,68,12,0,0.0833333333333333,0.75,0,0,1,13
"2019/8/25","長久手市議会議員補欠選挙","長久手市","愛知県",1,0,1,0,3,47,47,47,1,0,1,0,0,0,1,3
"2019/8/25","長久手市長選挙","長久手市","愛知県",0,1,0,0,3,73,73,73,1,0,0,1,1,0,0,3
"2019/8/25","鮫川村議会議員補欠選挙","鮫川村","福島県",1,0,1,0,1,66,66,66,1,0,1,1,0,0,1,1
"2019/8/25","鮫川村長選挙","鮫川村","福島県",0,1,0,0,2,63,63,63,1,0,1,0,0,0,1,2
"2019/8/4","仁木町議会議員選挙","仁木町","北海道",1,0,0,0,10,65,35,61.2222222222222,8,1,0.333333333333333,0.555555555555556,0.111111111111111,0.111111111111111,0.777777777777778,10
"2019/8/4","会津若松市議会議員選挙","会津若松市","福島県",1,0,0,0,32,59.5,33,56.8928571428571,26,2,0.142857142857143,0.285714285714286,0.142857142857143,0.178571428571429,0.678571428571429,32
"2019/8/4","会津若松市長選挙","会津若松市","福島県",0,1,0,0,3,63,63,63,1,0,0,0,0,0,1,3
"2019/8/4","余市町議会議員選挙","余市町","北海道",1,0,0,0,19,64,35,62.9444444444444,16,2,0.166666666666667,0.5,0.111111111111111,0.166666666666667,0.722222222222222,19
"2019/8/4","勝山市議会議員選挙","勝山市","福井県",1,0,0,0,17,62,34,60.875,14,2,0.3125,0.375,0.0625,0.125,0.8125,17
"2019/8/4","向日市議会議員選挙","向日市","京都府",1,0,0,0,22,56,38,57.7,13,7,0.2,0.25,0.25,0.35,0.3,22
"2019/8/4","大竹市議会議員選挙","大竹市","広島県",1,0,0,0,16,65,29,62.3125,15,1,0.25,0.5,0.0625,0,0.9375,16
"2019/8/4","太良町議会議員選挙","太良町","佐賀県",1,0,0,0,11,68,35,63.7272727272727,10,1,0.272727272727273,0.636363636363636,0,0,1,11
"2019/8/4","富里市長選挙","富里市","千葉県",0,1,0,0,1,59,59,59,1,0,1,0,0,0,1,1
"2019/8/4","島牧村長選挙","島牧村","北海道",0,1,0,0,2,67,67,67,1,0,0,1,0,0,1,2
"2019/8/4","川崎町長選挙","川崎町","宮城県",0,1,0,0,2,61,61,61,1,0,0,0,0,0,1,2
"2019/8/4","市川町議会議員選挙","市川町","兵庫県",1,0,0,0,14,70,43,67.9166666666667,11,1,0.166666666666667,0.833333333333333,0.0833333333333333,0,0.916666666666667,14
"2019/8/4","市川町長選挙","市川町","兵庫県",0,1,0,0,2,78,78,78,1,0,0,1,0,0,1,2
"2019/8/4","忍野村長選挙","忍野村","山梨県",0,1,0,0,2,69,69,69,1,0,0,1,0,0,1,2
"2019/8/4","戸沢村議会議員選挙","戸沢村","山形県",1,0,0,0,10,64,43,61.8888888888889,9,0,0.222222222222222,0.444444444444444,0,0,1,10
"2019/8/4","早島町長選挙","早島町","岡山県",0,1,0,0,3,65,65,65,1,0,0,1,0,0,1,3
"2019/8/4","最上町議会議員選挙","最上町","山形県",1,0,0,0,13,67,35,62.5833333333333,12,0,0.25,0.583333333333333,0,0,1,13
"2019/8/4","柏市議会議員選挙","柏市","千葉県",1,0,0,0,48,55.5,37,54.8611111111111,27,9,0.222222222222222,0.222222222222222,0.333333333333333,0.166666666666667,0.361111111111111,48
"2019/8/4","田野畑村議会議員選挙","田野畑村","岩手県",1,0,0,0,11,65,49,64.5,9,1,0.1,0.5,0,0.1,0.9,11
"2019/8/4","甲佐町長選挙","甲佐町","熊本県",0,1,0,0,1,58,58,58,1,0,0,0,0,0,1,1
"2019/8/4","結城市長選挙","結城市","茨城県",0,1,0,0,4,63,63,63,1,0,1,0,0,0,1,4
"2019/8/4","葛巻町長選挙","葛巻町","岩手県",0,1,0,0,1,64,64,64,1,0,0,0,0,0,1,1
"2019/8/4","西郷村議会議員選挙","西郷村","福島県",1,0,0,0,17,65,43,62.3125,15,1,0.25,0.5,0,0.0625,0.9375,17
"2019/8/4","高畠町議会議員選挙","高畠町","山形県",1,0,0,0,20,66,44,62,13,2,0.133333333333333,0.533333333333333,0.0666666666666667,0,0.933333333333333,20
"2019/9/1","七ヶ浜町議会議員選挙","七ヶ浜町","宮城県",1,0,0,0,14,61.5,39,58.3571428571429,12,2,0.142857142857143,0.285714285714286,0.0714285714285714,0.142857142857143,0.785714285714286,14
"2019/9/1","七ヶ浜町長選挙","七ヶ浜町","宮城県",0,1,0,0,1,64,64,64,1,0,0,0,0,0,1,1
"2019/9/1","下仁田町議会議員選挙","下仁田町","群馬県",1,0,0,0,14,68.5,43,66,12,0,0.25,0.583333333333333,0,0,1,14
"2019/9/1","利府町議会議員選挙","利府町","宮城県",1,0,0,0,19,63.5,48,63.0555555555556,15,3,0.111111111111111,0.444444444444444,0.111111111111111,0.166666666666667,0.722222222222222,19
"2019/9/1","塩竈市議会議員選挙","塩竈市","宮城県",1,0,0,0,20,66.5,33,61.6111111111111,14,4,0.0555555555555556,0.611111111111111,0.388888888888889,0.222222222222222,0.388888888888889,20
"2019/9/1","塩竈市長選挙","塩竈市","宮城県",0,1,0,0,3,51,51,51,1,0,1,0,0,0,1,3
"2019/9/1","多賀城市議会議員選挙","多賀城市","宮城県",1,0,0,0,18,66.5,54,66.3888888888889,14,4,0.0555555555555556,0.666666666666667,0.166666666666667,0.222222222222222,0.555555555555556,18
"2019/9/1","天栄村長選挙","天栄村","福島県",0,1,0,0,1,57,57,57,1,0,0,0,0,0,1,1
"2019/9/1","寒川町議会議員補欠選挙","寒川町","神奈川県",1,0,1,0,4,36,36,36,1,0,1,0,0,0,1,4
"2019/9/1","寒川町長選挙","寒川町","神奈川県",0,1,0,0,2,69,69,69,1,0,0,1,0,0,1,2
"2019/9/1","松島町長選挙","松島町","宮城県",0,1,0,0,2,69,69,69,1,0,0,1,0,0,1,2
"2019/9/1","枚方市長選挙","枚方市","大阪府",0,1,0,0,2,51,51,51,1,0,0,0,0,0,0,2
"2019/9/1","立川市長選挙","立川市","東京都",0,1,0,0,2,74,74,74,1,0,0,1,1,0,0,2
"2019/9/1","都農町長選挙","都農町","宮崎県",0,1,0,0,2,60,60,60,1,0,0,0,0,0,1,2
"2019/9/1","酒田市議会議員補欠選挙","酒田市","山形県",1,0,1,0,4,56.5,56,56.5,2,0,0.5,0,0,0,1,4
"2019/9/1","酒田市長選挙","酒田市","山形県",0,1,0,0,2,65,65,65,1,0,0,1,0,0,1,2
"2019/9/1","鹿沼市議会議員選挙","鹿沼市","栃木県",1,0,0,0,27,59.5,40,57.0833333333333,20,4,0.291666666666667,0.291666666666667,0.5,0.0416666666666667,0.375,27
"2019/9/15","上板町議会議員選挙","上板町","徳島県",1,0,0,0,13,69,47,66.5384615384615,10,3,0.0769230769230769,0.615384615384615,0,0.0769230769230769,0.923076923076923,13
"2019/9/15","中山町議会議員選挙","中山町","山形県",1,0,0,0,11,62,36,61,10,0,0.1,0.5,0,0,1,11
"2019/9/15","八丈町議会議員補欠選挙","八丈町","東京都",1,0,1,0,1,64,64,64,1,0,1,0,0,0,1,1
"2019/9/15","八丈町長選挙","八丈町","東京都",0,1,0,0,1,66,66,66,1,0,0,1,0,0,1,1
"2019/9/15","浅川町議会議員選挙","浅川町","福島県",1,0,0,0,13,65,41,63.8333333333333,12,0,0.333333333333333,0.583333333333333,0,0.166666666666667,0.75,13
"2019/9/15","玉城町議会議員選挙","玉城町","三重県",1,0,0,0,16,64,41,58.9230769230769,10,3,0.230769230769231,0.461538461538462,0,0.0769230769230769,0.923076923076923,16
"2019/9/15","田舎館村議会議員選挙","田舎館村","青森県",1,0,0,0,9,66,62,65.875,8,0,0.125,0.625,0,0,1,9
"2019/9/15","竜王町議会議員選挙","竜王町","滋賀県",1,0,0,0,15,65.5,34,59.3333333333333,10,2,0.666666666666667,0.583333333333333,0,0.0833333333333333,0.833333333333333,15
"2019/9/15","角田市議会議員選挙","角田市","宮城県",1,0,0,0,17,64.5,44,63.3125,14,2,0.125,0.5,0.0625,0.125,0.8125,17
"2019/9/15","長野市議会議員選挙","長野市","長野県",1,0,0,0,52,58,35,57.974358974359,30,9,0.256410256410256,0.282051282051282,0.128205128205128,0.179487179487179,0.692307692307692,52
"2019/9/15","関市長選挙","関市","岐阜県",0,1,0,0,1,47,47,47,1,0,0,0,0,0,1,1
"2019/9/22","かつらぎ町長選挙","かつらぎ町","和歌山県",0,1,0,0,2,57,57,57,1,0,1,0,0,0,1,2
"2019/9/22","伊東市議会議員選挙","伊東市","静岡県",1,0,0,0,24,53.5,37,53.5,15,5,0.3,0.15,0.4,0.1,0.45,24
"2019/9/22","住田町議会議員選挙","住田町","岩手県",1,0,0,0,12,66.5,33,64.25,12,0,0.0833333333333333,0.666666666666667,0,0.0833333333333333,0.916666666666667,12
"2019/9/22","北方町議会議員選挙","北方町","岐阜県",1,0,0,0,11,63.5,47,63.2,9,1,0.2,0.4,0.1,0.1,0.8,11
"2019/9/22","南牧村議会議員選挙","南牧村","群馬県",1,0,0,0,10,65.5,60,66.125,8,0,0.375,0.875,0,0,1,10
"2019/9/22","南部町議会議員選挙","南部町","青森県",1,0,0,0,16,60,36,58.0625,15,1,0.0625,0.375,0,0,1,16
"2019/9/22","君津市議会議員選挙","君津市","千葉県",1,0,0,0,25,55.5,29,55.4090909090909,19,3,0.181818181818182,0.318181818181818,0.136363636363636,0.0454545454545455,0.818181818181818,25
"2019/9/22","大刀洗町議会議員選挙","大刀洗町","福岡県",1,0,0,0,12,68,47,65.4166666666667,11,1,0.333333333333333,0.75,0.0833333333333333,0.0833333333333333,0.833333333333333,12
"2019/9/22","天童市議会議員選挙","天童市","山形県",1,0,0,0,23,61.5,35,60.3181818181818,19,3,0.181818181818182,0.363636363636364,0.0454545454545455,0.0909090909090909,0.772727272727273,23
"2019/9/22","小川村議会議員選挙","小川村","長野県",1,0,0,0,10,68,62,67.6,10,0,0.1,0.8,0,0.1,0.9,10
"2019/9/22","御宿町議会議員選挙","御宿町","千葉県",1,0,0,0,19,67,45,64.1666666666667,10,2,0.416666666666667,0.583333333333333,0,0,1,19
"2019/9/22","泉崎村議会議員選挙","泉崎村","福島県",1,0,0,0,11,68,45,64,9,1,0.3,0.6,0,0.1,0.9,11
"2019/9/22","猪名川町議会議員選挙","猪名川町","兵庫県",1,0,0,0,22,63,44,61.4375,10,6,0.3125,0.4375,0.125,0.125,0.5625,22
"2019/9/22","稲沢市議会議員選挙","稲沢市","愛知県",1,0,0,0,34,62.5,29,57.0384615384615,23,3,0.269230769230769,0.346153846153846,0.0769230769230769,0.0384615384615385,0.846153846153846,34
"2019/9/22","稲美町議会議員選挙","稲美町","兵庫県",1,0,0,0,17,62.5,40,60.1428571428571,10,4,0.142857142857143,0.5,0.0714285714285714,0.0714285714285714,0.785714285714286,17
"2019/9/22","雄武町長選挙","雄武町","北海道",0,1,0,0,2,68,68,68,1,0,1,1,0,0,1,2
"2019/9/29","大和町長選挙","大和町","宮城県",0,1,0,0,2,65,65,65,1,0,0,1,0,0,1,2
"2019/9/29","小牧市議会議員選挙","小牧市","愛知県",1,0,0,0,34,59,25,56.48,19,6,0.2,0.2,0.36,0.08,0.48,34
